Temperature (°C),pH,TDS (ppm),EC (NTU),Quality,Quality Description
49.00907738094543,8.024109989973567,249.72716341411282,64.89436433097598,Poor,Water is of poor quality and may require significant treatment.
12.926797962792591,7.888304681436831,429.535738287954,34.56334278210754,Poor,Water is of poor quality and may require significant treatment.
24.7096320551703,8.811151400030287,492.6131479473923,2.6053797655336663,Unacceptable,Water is not suitable for consumption.
25.977247659793967,6.6378525146031775,151.8743517487663,25.267250644865634,Excellent,Water is of exceptional quality.
11.70538098685806,7.285434595672701,828.1850812735844,55.06690992438572,Poor,Water is of poor quality and may require significant treatment.
26.57606080537051,7.172276868255043,659.1019633079803,15.954831573611694,Moderate,"Water is acceptable, but may have some impurities."
35.44250495068164,8.428996726978317,143.14109921574493,53.72998344833323,Poor,Water is of poor quality and may require significant treatment.
7.329462696795952,6.771579317187721,819.1648447935045,89.6706510523594,Poor,Water is of poor quality and may require significant treatment.
42.72171635811719,6.077852152049241,668.9766099223394,74.35671206189342,Unacceptable,Water is not suitable for consumption.
18.104520881688035,7.9081391739774896,881.3804370184346,94.61507133471514,Poor,Water is of poor quality and may require significant treatment.
44.88199841904657,8.053863768008855,527.7644032772897,62.707677572159206,Poor,Water is of poor quality and may require significant treatment.
24.39651237695773,8.412231774958311,249.96780501412107,24.383124784935806,Poor,Water is of poor quality and may require significant treatment.
16.875261879223302,8.728940800291019,399.0101337738853,94.30781194232222,Unacceptable,Water is not suitable for consumption.
26.284009545159464,6.814534921811674,174.90443937674416,43.163486987342026,Excellent,Water is of exceptional quality.
12.716561316640307,7.822217446563402,848.4660645518711,62.91767260714053,Poor,Water is of poor quality and may require significant treatment.
2.0088112551844617,6.625710727585535,260.445886202143,30.275774370500496,Excellent,Water is of exceptional quality.
38.92175058731814,8.894710477669003,770.7154794350087,44.94173510695168,Unacceptable,Water is not suitable for consumption.
1.924695522299863,7.077659473517585,541.5330934745384,43.49261795902859,Moderate,"Water is acceptable, but may have some impurities."
15.873346996339354,6.849129400252448,183.67171741554222,37.132189803378125,Excellent,Water is of exceptional quality.
25.579237051669683,6.332598323753597,560.8107598637354,60.23876514744894,Unacceptable,Water is not suitable for consumption.
11.847573363589248,7.386703379955179,448.7068753083846,37.20737440588402,Good,"Water is suitable for consumption, but may require treatment."
28.01611355775171,6.1146477311104555,883.2210867517263,2.8995777984612503,Unacceptable,Water is not suitable for consumption.
5.697194538098666,8.262028069905945,114.45171956159295,85.82373559892775,Poor,Water is of poor quality and may require significant treatment.
36.528954824604696,6.762223324328449,565.9384496280317,73.92936679225944,Moderate,"Water is acceptable, but may have some impurities."
14.230785204873175,7.9679299120273,181.5264147787221,6.007680361594403,Poor,Water is of poor quality and may require significant treatment.
26.880670834497767,6.852638911118365,937.4862459129416,89.45964364403207,Poor,Water is of poor quality and may require significant treatment.
6.922340300355251,8.736272529193283,850.4341480339474,20.789982004137777,Unacceptable,Water is not suitable for consumption.
16.060388460755647,6.1542731226464555,507.65406498144125,31.97843573493121,Unacceptable,Water is not suitable for consumption.
37.116574327181304,8.89379152931143,830.882707431458,35.30733924173218,Unacceptable,Water is not suitable for consumption.
7.914166147222429,8.119442373279824,122.23403977085079,86.81898998822867,Poor,Water is of poor quality and may require significant treatment.
47.841903286240594,8.718531661182281,208.21794835641828,64.33677213007505,Unacceptable,Water is not suitable for consumption.
5.498004380788784,7.881914507025913,876.1151245442742,84.30775453656166,Poor,Water is of poor quality and may require significant treatment.
21.360267167026247,8.147613469823106,712.7460318760346,99.42864989021156,Poor,Water is of poor quality and may require significant treatment.
45.2392569649732,6.950348566440583,91.11702370884656,43.5758259069024,Excellent,Water is of exceptional quality.
2.190337156542882,6.1861717807514305,625.1009720078317,65.60096168596469,Unacceptable,Water is not suitable for consumption.
39.175384083885156,6.565264672563469,169.07764334783926,67.34710403706418,Excellent,Water is of exceptional quality.
8.310752646739495,7.7525848102870745,524.9975607064684,52.546625151562075,Poor,Water is of poor quality and may require significant treatment.
38.625336756751516,7.399012988660614,26.97439302217863,95.2773832836962,Excellent,Water is of exceptional quality.
10.484079202783075,8.37901731064047,192.11948469612716,37.78860706940455,Poor,Water is of poor quality and may require significant treatment.
45.51038487530602,8.506448293764423,462.08090612364185,4.78092378355357,Unacceptable,Water is not suitable for consumption.
8.035007062096778,8.921683517556517,326.39847514202467,30.434413987769805,Unacceptable,Water is not suitable for consumption.
44.42629215112925,8.95848491318253,132.65910353725852,30.769486913255495,Unacceptable,Water is not suitable for consumption.
32.59755107057754,8.689490000829933,157.92823238492826,59.89444447759665,Unacceptable,Water is not suitable for consumption.
29.645673675030775,6.169091596415148,829.6965886163246,55.89863217245696,Unacceptable,Water is not suitable for consumption.
33.4053115622941,6.5648454142254575,734.6169669239214,5.239833632676971,Moderate,"Water is acceptable, but may have some impurities."
4.0986500721900185,6.736107751350313,326.3584770496554,97.29201123762913,Good,"Water is suitable for consumption, but may require treatment."
5.7126600837355825,6.022281786316822,664.9020081278485,67.70735343761152,Unacceptable,Water is not suitable for consumption.
11.300579143328804,7.6293132520360025,489.4323343313103,9.510827363789232,Poor,Water is of poor quality and may require significant treatment.
49.7315609712805,8.661941862059358,51.94803795196423,16.112607633275257,Unacceptable,Water is not suitable for consumption.
44.16641486873666,8.813074788022332,773.0260965893845,7.402568251468056,Unacceptable,Water is not suitable for consumption.
30.815693779233435,7.814799015248907,310.5889120654799,82.48955763669066,Poor,Water is of poor quality and may require significant treatment.
22.380657232469964,8.347597897127276,667.2487100318216,11.90103758788348,Poor,Water is of poor quality and may require significant treatment.
17.629840883279012,6.316617536290809,97.70478056827669,8.586592978722763,Unacceptable,Water is not suitable for consumption.
45.714307052198514,6.308715665959095,848.9377207000299,98.72917331370557,Unacceptable,Water is not suitable for consumption.
3.725984798007609,6.018056664024531,143.56737406836083,67.54874635625889,Unacceptable,Water is not suitable for consumption.
34.26109715532803,7.41034873845029,359.72089777769344,85.26891609411638,Good,"Water is suitable for consumption, but may require treatment."
49.61495311334115,6.627469190776515,428.371961731409,94.2806197508546,Good,"Water is suitable for consumption, but may require treatment."
9.737151261070503,7.288629091418244,824.2497779418703,87.62710532360444,Poor,Water is of poor quality and may require significant treatment.
31.99463373568694,6.177407256574289,712.052781423401,31.54322830475439,Unacceptable,Water is not suitable for consumption.
32.599705012359145,6.527361103571691,220.0981869294212,63.08552871326955,Excellent,Water is of exceptional quality.
20.122968888187454,8.738066233763986,892.8893834831509,36.89624341108214,Unacceptable,Water is not suitable for consumption.
2.5696576657562975,6.81098235597252,200.87648568917095,16.83247042361892,Excellent,Water is of exceptional quality.
37.1220675771697,6.1221889058150305,545.7742898030383,88.93165949562646,Unacceptable,Water is not suitable for consumption.
25.2480273311914,7.261863076439987,794.1897042954116,83.34952524310212,Moderate,"Water is acceptable, but may have some impurities."
38.12355376108943,7.388524706187033,419.8548180056879,55.118181933914215,Good,"Water is suitable for consumption, but may require treatment."
7.8734086466080875,6.6112810893240495,499.083488505217,15.286968769697074,Good,"Water is suitable for consumption, but may require treatment."
22.288934003724886,8.607411698122975,255.49376651405552,23.79379027772519,Unacceptable,Water is not suitable for consumption.
0.31503468416355096,7.977733064712746,394.3010825263744,9.172644230876125,Poor,Water is of poor quality and may require significant treatment.
31.747729343629555,7.344847465145196,785.02231968506,75.15215324048233,Moderate,"Water is acceptable, but may have some impurities."
0.9759174538042203,7.047039394029584,309.2470946522459,39.736756921504515,Good,"Water is suitable for consumption, but may require treatment."
17.365087395128647,7.2698098757194805,907.6995657282305,19.079532582441473,Poor,Water is of poor quality and may require significant treatment.
17.874760386448465,6.378078618092302,791.0823980056593,44.711525367775074,Unacceptable,Water is not suitable for consumption.
36.07653852033184,8.314026454288383,178.05017966310555,72.0305853972372,Poor,Water is of poor quality and may require significant treatment.
37.002758238054184,6.828864714357277,828.4436463488803,87.33364322587977,Poor,Water is of poor quality and may require significant treatment.
47.81747647073678,6.113142572931095,491.73721064276543,87.15506484964622,Unacceptable,Water is not suitable for consumption.
47.23066853727221,8.180342443127907,337.6719069332279,81.2001657694023,Poor,Water is of poor quality and may require significant treatment.
18.51308235759266,6.829498045187112,836.7199665169792,93.33076076287826,Poor,Water is of poor quality and may require significant treatment.
43.62417337785771,7.457938028574562,715.4183173871629,90.30793417554285,Moderate,"Water is acceptable, but may have some impurities."
27.1036019193111,6.662705109615073,576.9413045710886,27.734561628208965,Moderate,"Water is acceptable, but may have some impurities."
39.98808413227718,6.8276814829480434,108.19019455910106,32.376260721221605,Excellent,Water is of exceptional quality.
43.71535666558707,6.21033885862589,46.54251339868332,54.357485183794175,Unacceptable,Water is not suitable for consumption.
33.83219683358345,7.697815508358492,253.44533443992566,14.873078165955022,Poor,Water is of poor quality and may require significant treatment.
15.309142440463152,8.323579244212226,921.2604182575695,2.4244706034141195,Poor,Water is of poor quality and may require significant treatment.
30.131629459973663,7.534713893524847,956.8138134042954,13.022428649028173,Poor,Water is of poor quality and may require significant treatment.
43.080187512743976,6.449467011848084,27.936575961196585,96.54714606832859,Unacceptable,Water is not suitable for consumption.
10.961066985976482,8.17970486298591,758.0719495775757,95.24113385738357,Poor,Water is of poor quality and may require significant treatment.
35.36901195298392,8.891915296191515,431.37253400228195,95.45880469124982,Unacceptable,Water is not suitable for consumption.
7.3182376015672626,6.859974535056456,414.2156888872984,7.40297817320047,Good,"Water is suitable for consumption, but may require treatment."
49.40920244748885,8.323040528082382,475.26263275550394,38.58265065004707,Poor,Water is of poor quality and may require significant treatment.
28.57509717050693,6.5015787441596125,672.1724080063711,27.815593815732175,Moderate,"Water is acceptable, but may have some impurities."
1.528970440096461,7.887018339778988,92.43151196683152,43.83955112242509,Poor,Water is of poor quality and may require significant treatment.
40.828819229090044,7.647083251458799,547.8909152101568,22.66940047826941,Poor,Water is of poor quality and may require significant treatment.
29.969416487516952,6.1611893520362395,724.0823724483685,16.479333283219,Unacceptable,Water is not suitable for consumption.
13.175674929414571,6.871691447416443,187.96977110530588,97.11366396069026,Excellent,Water is of exceptional quality.
22.759776031233937,8.953387706634803,552.727893767197,14.753780705674469,Unacceptable,Water is not suitable for consumption.
33.68063997585969,8.792504991091732,268.02504522572445,84.94912026207892,Unacceptable,Water is not suitable for consumption.
32.91331205713353,8.881935004025737,247.35151633216213,44.33349051257514,Unacceptable,Water is not suitable for consumption.
30.310916825665107,7.105494713155985,568.5712207596797,79.18804387989587,Moderate,"Water is acceptable, but may have some impurities."
15.807109987269508,7.5076076111318155,950.4331253334781,5.231658296764152,Poor,Water is of poor quality and may require significant treatment.
28.788092119211417,7.270010711705243,138.26097340632103,9.893396314578363,Excellent,Water is of exceptional quality.
40.036753051799124,8.115196495402172,458.4013908515442,45.0591673466036,Poor,Water is of poor quality and may require significant treatment.
43.05986228045218,8.926072457465782,804.9348131747768,82.9232825396381,Unacceptable,Water is not suitable for consumption.
6.057475952457947,6.85147310098443,679.6080440303421,6.337884026685958,Moderate,"Water is acceptable, but may have some impurities."
5.9804675055886545,8.862062916117619,724.6198293825842,48.883564930516,Unacceptable,Water is not suitable for consumption.
27.467708951976462,6.2794186778774925,865.9206683252374,64.57749725879681,Unacceptable,Water is not suitable for consumption.
29.62976472150872,6.713072045387961,280.38830629479907,55.36459987649849,Excellent,Water is of exceptional quality.
24.58049594736766,6.659377330713223,529.1361263163078,18.934005995067558,Moderate,"Water is acceptable, but may have some impurities."
3.893872661566827,8.991961083902858,700.9138755988528,15.179813338613524,Unacceptable,Water is not suitable for consumption.
21.36251835631494,8.890000871065524,400.05796800126114,57.7023386443401,Unacceptable,Water is not suitable for consumption.
11.18464946100175,6.495787341033696,634.6864798699513,97.92884481513828,Unacceptable,Water is not suitable for consumption.
36.7381909921616,7.681911946049238,168.3625669861838,87.23503295518577,Poor,Water is of poor quality and may require significant treatment.
7.468329746095015,6.832934435627981,858.2207401003225,21.625667374143408,Poor,Water is of poor quality and may require significant treatment.
2.8667199079503325,6.009820047096597,949.7438936286323,19.039272380810523,Unacceptable,Water is not suitable for consumption.
33.54482738730313,7.266772975038336,553.0749971468782,52.368088514270674,Moderate,"Water is acceptable, but may have some impurities."
19.808465077133647,7.636833675450654,240.45905942563118,69.45360557470629,Poor,Water is of poor quality and may require significant treatment.
5.77196076551178,8.084784892571497,918.2037263763052,26.606054548484572,Poor,Water is of poor quality and may require significant treatment.
29.2989216526295,8.85920076759486,168.35532875605773,32.78080756783167,Unacceptable,Water is not suitable for consumption.
5.334271375833477,8.558312685513492,175.5182987752376,20.029095019653575,Unacceptable,Water is not suitable for consumption.
37.22892297492611,6.470851736183228,659.2257087904239,16.192742004937376,Unacceptable,Water is not suitable for consumption.
43.502513261261015,6.264410923037754,724.7365923949392,11.365232662559798,Unacceptable,Water is not suitable for consumption.
39.43825233737262,6.6399955448552515,779.3459220413813,73.46430374641358,Moderate,"Water is acceptable, but may have some impurities."
48.00964386558591,7.944335465367521,355.96399407801624,13.70796296879453,Poor,Water is of poor quality and may require significant treatment.
42.416627028627396,6.437276759958001,385.2901037471901,77.15148184754423,Unacceptable,Water is not suitable for consumption.
18.33908409948817,8.857002048718762,3.330271069795665,90.35773985146682,Unacceptable,Water is not suitable for consumption.
36.97574580237012,6.017791122288574,629.7494923083135,42.43348800309976,Unacceptable,Water is not suitable for consumption.
0.8900315861513741,6.6581909517804005,473.71123216099807,90.93782635162934,Good,"Water is suitable for consumption, but may require treatment."
38.30342505053456,6.807830243192193,931.7338784780537,74.37182626241685,Poor,Water is of poor quality and may require significant treatment.
41.80767881659676,6.7811759112229675,291.98011892634037,7.143556926201522,Excellent,Water is of exceptional quality.
12.223952484781881,8.59701551574165,963.1527040039539,16.553069278603726,Unacceptable,Water is not suitable for consumption.
33.5406295364385,7.3515222275936924,894.723202039641,69.94675116407457,Poor,Water is of poor quality and may require significant treatment.
10.613702045918028,7.849432122254365,230.0847277848599,60.846260716290665,Poor,Water is of poor quality and may require significant treatment.
7.807441997039843,6.752885077722666,990.124493302765,4.550294301359703,Poor,Water is of poor quality and may require significant treatment.
7.850611114407102,6.322042383220038,590.3077958588933,62.711794975588205,Unacceptable,Water is not suitable for consumption.
6.167065277749923,7.870523748806884,513.4130079452509,44.097080705905924,Poor,Water is of poor quality and may require significant treatment.
48.09908898592672,6.348006079139746,537.1151074974514,32.261188859069044,Unacceptable,Water is not suitable for consumption.
12.18851934209857,8.161679935146125,450.93822245972103,14.601805371235589,Poor,Water is of poor quality and may require significant treatment.
27.15135677145779,6.623901081841795,529.9030014384753,29.42452831369001,Moderate,"Water is acceptable, but may have some impurities."
8.024919608867059,7.9976095860594985,332.75452732478396,75.4509558741918,Poor,Water is of poor quality and may require significant treatment.
6.441435661676903,7.579147283897061,38.31886627643966,54.10072620504578,Poor,Water is of poor quality and may require significant treatment.
49.53208055791803,7.087167181024715,604.8262070935708,57.37788975551158,Moderate,"Water is acceptable, but may have some impurities."
23.660517988978825,8.29793800319968,213.61785077175443,99.2786121040584,Poor,Water is of poor quality and may require significant treatment.
12.677442466036181,6.497327186960636,139.15092400367413,51.44714842461613,Unacceptable,Water is not suitable for consumption.
26.320008565279686,7.819029810181212,174.81549642463477,43.047187658592655,Poor,Water is of poor quality and may require significant treatment.
28.102624862583436,7.546089190550849,425.3598541086324,40.145149595013244,Poor,Water is of poor quality and may require significant treatment.
28.999215416800933,8.722577170513514,144.83722529055353,18.3558521657332,Unacceptable,Water is not suitable for consumption.
31.977544087457954,8.572502227081175,589.1834759322965,16.2800833614696,Unacceptable,Water is not suitable for consumption.
36.84922230114501,7.002547084153427,516.7300034886031,40.8062470397812,Moderate,"Water is acceptable, but may have some impurities."
33.68482580473105,6.053704175454178,691.5189003037924,4.076976716566493,Unacceptable,Water is not suitable for consumption.
24.821433001697024,6.355255388552778,981.8714041302477,20.78999041372198,Unacceptable,Water is not suitable for consumption.
36.3986451856099,6.35642138762443,907.1794326607973,85.1733150702239,Unacceptable,Water is not suitable for consumption.
45.15680547767535,8.513825636598865,586.7892416477157,88.64748777609937,Unacceptable,Water is not suitable for consumption.
23.72269563798271,7.42611753095064,776.4809446061058,77.28871941993538,Moderate,"Water is acceptable, but may have some impurities."
46.38104031508614,8.800396143652971,461.62823744197556,35.40265128825877,Unacceptable,Water is not suitable for consumption.
14.962897496899863,7.607786323620117,593.2433788371181,51.02601321629987,Poor,Water is of poor quality and may require significant treatment.
41.08062086573939,6.918500521238421,586.0936007691619,77.31575723052573,Moderate,"Water is acceptable, but may have some impurities."
20.33667991988667,7.305742890807483,970.9486035052017,28.8890648004556,Poor,Water is of poor quality and may require significant treatment.
48.226567550216124,6.88642281133738,164.8345262911467,24.934697715048216,Excellent,Water is of exceptional quality.
46.47742736951161,8.026864823193105,210.66180166891857,44.92581506672477,Poor,Water is of poor quality and may require significant treatment.
21.118063931166287,8.389549222192493,563.2128789393354,63.08155731008749,Poor,Water is of poor quality and may require significant treatment.
41.58614997570078,8.444432865810349,463.8714907581778,71.18870239646776,Poor,Water is of poor quality and may require significant treatment.
16.40655481998156,6.526530173905402,537.9555273467672,61.50858991884667,Moderate,"Water is acceptable, but may have some impurities."
26.679049649141596,6.288228216176531,519.0613242554531,92.05218687994376,Unacceptable,Water is not suitable for consumption.
37.090955130417214,7.29658503396619,649.3501105535952,8.75518368130126,Moderate,"Water is acceptable, but may have some impurities."
23.635881976381373,6.69789520373933,55.54637255055861,51.10570017594721,Excellent,Water is of exceptional quality.
30.040398354078402,6.65307443181013,619.7715870740213,71.95342195445939,Moderate,"Water is acceptable, but may have some impurities."
9.02761349473294,7.310752001542024,189.3517816473259,93.9505725346069,Excellent,Water is of exceptional quality.
41.59909515103556,7.137711542957788,133.61167106679872,82.11635404500464,Excellent,Water is of exceptional quality.
15.665015259925784,8.87751565822405,40.548041674898116,83.97249346253304,Unacceptable,Water is not suitable for consumption.
47.268414328457446,7.744788853358267,215.4879810336523,75.28770018967248,Poor,Water is of poor quality and may require significant treatment.
14.45811740369044,7.540289059451782,674.7023050220876,0.43250311626661375,Poor,Water is of poor quality and may require significant treatment.
13.392901843804573,6.222338505588879,598.102760899052,6.697899084324166,Unacceptable,Water is not suitable for consumption.
42.99075389572345,8.622649490167092,768.6190359302716,91.1976125755304,Unacceptable,Water is not suitable for consumption.
13.35243057882543,8.598009005872957,870.9867831323976,13.062041348607744,Unacceptable,Water is not suitable for consumption.
46.01091664306769,6.131684591409613,568.5364433568899,91.23187842799229,Unacceptable,Water is not suitable for consumption.
12.163269045469487,7.206189496108009,24.907184447191867,6.249113571589493,Excellent,Water is of exceptional quality.
7.189190002386053,8.54550783815807,454.61996100745847,57.86834791847968,Unacceptable,Water is not suitable for consumption.
12.584352072145045,6.816873901897935,258.72169256305943,28.306013131272188,Excellent,Water is of exceptional quality.
0.06184676185537752,6.114834963336704,432.2660268905676,73.98028906517624,Unacceptable,Water is not suitable for consumption.
42.80660472730964,8.650343774951558,890.6496354936235,86.858461723496,Unacceptable,Water is not suitable for consumption.
35.57600442578913,6.308702488998386,48.274090346234864,8.318923822842416,Unacceptable,Water is not suitable for consumption.
5.307239117701118,6.420514033114304,975.8164083787616,89.2614432107732,Unacceptable,Water is not suitable for consumption.
34.344475749607675,6.7081968070985285,619.7360442489288,37.31997212674868,Moderate,"Water is acceptable, but may have some impurities."
18.542962343454803,6.726074536091991,89.3482719153762,55.182885181405794,Excellent,Water is of exceptional quality.
48.93267219528566,6.617820144272241,237.19176835935428,67.71091755024396,Excellent,Water is of exceptional quality.
31.04438704159815,7.8166385809886565,29.329774792376195,80.8450847865316,Poor,Water is of poor quality and may require significant treatment.
19.1611607802457,8.800463477592192,190.9085066428078,56.625463471201485,Unacceptable,Water is not suitable for consumption.
40.787219775568914,6.5843104160770105,301.14478447279157,84.74519171375957,Good,"Water is suitable for consumption, but may require treatment."
9.2942728270838,7.2241088682791,92.89362705827998,91.87830117229093,Excellent,Water is of exceptional quality.
31.873444306702414,7.0549310212506064,736.3116464008688,59.17167806289743,Moderate,"Water is acceptable, but may have some impurities."
33.22753026298756,6.897376446769906,808.9482254007977,79.68584548065685,Poor,Water is of poor quality and may require significant treatment.
28.84634695078513,7.524034528842962,397.51536970783627,16.20510218599527,Poor,Water is of poor quality and may require significant treatment.
20.14663504846182,6.422902260641424,744.1899983037649,30.33888328644562,Unacceptable,Water is not suitable for consumption.
25.12139674725696,7.030279853269217,622.8072159395927,11.074303839563415,Moderate,"Water is acceptable, but may have some impurities."
7.120761575208057,6.8429515283884985,825.8413256427278,14.227194663846577,Poor,Water is of poor quality and may require significant treatment.
5.240244498732499,6.204053295515082,81.34473152735788,58.182465784396676,Unacceptable,Water is not suitable for consumption.
30.57894438412016,8.781794970191237,11.875473170513962,65.16967042600996,Unacceptable,Water is not suitable for consumption.
11.820606308159071,6.910257806507618,318.6409479157937,21.854533795233277,Good,"Water is suitable for consumption, but may require treatment."
6.147844989874479,6.987860175015329,807.3884077195308,37.74922295985147,Poor,Water is of poor quality and may require significant treatment.
2.8345687563271937,8.394631166854591,536.2009762084266,59.64777019290324,Poor,Water is of poor quality and may require significant treatment.
1.5245141925737171,7.724328791061592,460.9753969794011,1.1724907657534756,Poor,Water is of poor quality and may require significant treatment.
7.1284962278382995,7.4628891668042625,228.58861289270328,51.70834490335299,Excellent,Water is of exceptional quality.
16.86416141467576,6.6495126733034216,79.13605717635197,46.66724895465245,Excellent,Water is of exceptional quality.
4.299043090424104,8.897662254706269,840.0436750550513,15.869537051389981,Unacceptable,Water is not suitable for consumption.
39.491925825166746,7.1970114851466755,333.50044696484025,8.240027384956505,Good,"Water is suitable for consumption, but may require treatment."
42.1153001335616,6.54924682637736,678.6343861813838,45.80939933085604,Moderate,"Water is acceptable, but may have some impurities."
3.407060993387062,8.909501624447213,675.802693532898,76.08705951994159,Unacceptable,Water is not suitable for consumption.
43.303004244017785,7.910346446129866,111.1047550441182,73.62889619980233,Poor,Water is of poor quality and may require significant treatment.
2.4732358941440937,7.619524426157916,811.51236864794,55.2055727770239,Poor,Water is of poor quality and may require significant treatment.
11.309544639625447,6.177881259924622,778.0714897581202,99.61383911492119,Unacceptable,Water is not suitable for consumption.
24.584064696757384,6.1863281479413645,988.6935506411681,8.326512576474554,Unacceptable,Water is not suitable for consumption.
41.694455854774795,8.80757628764561,229.84436310649403,41.43949103147868,Unacceptable,Water is not suitable for consumption.
12.135182603248246,6.641019369054775,679.0872355896765,2.2426212350079133,Moderate,"Water is acceptable, but may have some impurities."
48.179897976736555,8.622349784713258,913.8506453757868,76.273880846135,Unacceptable,Water is not suitable for consumption.
41.67263406669454,7.733050502639545,998.817122773841,84.7798094610779,Poor,Water is of poor quality and may require significant treatment.
33.15670271002203,7.972862984016571,440.4119207309084,9.291284858774185,Poor,Water is of poor quality and may require significant treatment.
25.68974577293195,6.789287687199168,921.3782784019697,13.748998299111893,Poor,Water is of poor quality and may require significant treatment.
23.477210176625107,7.845387364261899,737.3037760633567,41.264603318144886,Poor,Water is of poor quality and may require significant treatment.
30.75494353461164,7.108747887456749,128.56404574671322,84.54190784184301,Excellent,Water is of exceptional quality.
12.661255707881208,6.455741767025432,804.8757346139363,78.04470842978893,Unacceptable,Water is not suitable for consumption.
14.358212850799761,7.428777459213434,206.9146606680452,82.98418000004986,Excellent,Water is of exceptional quality.
8.609695447495536,8.57002789311274,401.1924371529562,41.128686374695064,Unacceptable,Water is not suitable for consumption.
40.71698731807075,7.2336488925889455,819.8827929443122,31.583588346576008,Poor,Water is of poor quality and may require significant treatment.
28.730650020842297,7.032779006150131,405.88904804221306,95.73925297813808,Good,"Water is suitable for consumption, but may require treatment."
44.822914896492335,7.18583564550233,68.48022247098717,43.057799180066766,Excellent,Water is of exceptional quality.
38.085488799951285,7.339935422959697,351.97642053133404,23.948254191366757,Good,"Water is suitable for consumption, but may require treatment."
2.62443852874506,8.47814659341452,207.47387022126406,0.6220863601540061,Poor,Water is of poor quality and may require significant treatment.
7.179058421225676,8.881169780621693,993.8864032245392,0.9217160357806731,Unacceptable,Water is not suitable for consumption.
13.765375997455703,8.902157141285572,343.0275001035894,21.66825741422983,Unacceptable,Water is not suitable for consumption.
48.1054582996652,6.139497047530547,315.3668761494213,4.7600353290583435,Unacceptable,Water is not suitable for consumption.
48.26019794190131,6.240444500014311,873.6309295262575,97.5398045814646,Unacceptable,Water is not suitable for consumption.
44.74645483766122,7.556466117146249,177.2439129193276,97.88389125114509,Poor,Water is of poor quality and may require significant treatment.
23.412723380419916,8.13179922759406,767.1459641158576,62.94725190592953,Poor,Water is of poor quality and may require significant treatment.
2.1392565717177514,7.019892069939248,18.860097732266713,93.02870491723279,Excellent,Water is of exceptional quality.
2.816565752987038,8.974962847993115,626.5797852329474,61.97038356548516,Unacceptable,Water is not suitable for consumption.
3.800143242568393,6.18624334214566,231.29769317684367,54.92192391109412,Unacceptable,Water is not suitable for consumption.
34.52912044579901,8.861691413168684,550.5734683709097,6.9312736271923026,Unacceptable,Water is not suitable for consumption.
30.17455474620633,6.399039484477439,751.4560731810228,75.00127544707533,Unacceptable,Water is not suitable for consumption.
37.134211864388085,6.761831244387754,740.9767307891993,48.18106005337991,Moderate,"Water is acceptable, but may have some impurities."
42.99861128053392,7.311549542343147,726.18504768137,99.77909153692505,Moderate,"Water is acceptable, but may have some impurities."
3.8535385085338714,8.079068038888469,61.118570096655,88.91993660109046,Poor,Water is of poor quality and may require significant treatment.
43.01859849808218,8.088679344169943,254.401698040016,44.088393200059116,Poor,Water is of poor quality and may require significant treatment.
29.08527692900905,7.292227620743876,926.6154554968673,70.75794458934958,Poor,Water is of poor quality and may require significant treatment.
8.691559914227426,6.3537167373186625,33.11870286351382,38.313936681191244,Unacceptable,Water is not suitable for consumption.
12.63309619473354,7.430525771922033,186.3507935710109,7.265695191126187,Excellent,Water is of exceptional quality.
21.682221153392785,8.35658980136528,927.0879656733406,35.654054860651875,Poor,Water is of poor quality and may require significant treatment.
6.0619817150190825,8.559482920068906,244.05912811300834,74.83994186390713,Unacceptable,Water is not suitable for consumption.
9.202776204470254,7.4681029906877825,866.5866378180522,38.075472554647874,Poor,Water is of poor quality and may require significant treatment.
41.712727814111425,8.826701805219717,604.681914195937,11.836669480560802,Unacceptable,Water is not suitable for consumption.
33.71659587554856,8.873272226466137,297.5227121306977,11.345943148078351,Unacceptable,Water is not suitable for consumption.
41.94382433207656,6.145940408181662,123.79593425082014,16.61129798990433,Unacceptable,Water is not suitable for consumption.
39.53736591218537,8.762009575109971,734.7759107675881,73.72606960541192,Unacceptable,Water is not suitable for consumption.
34.94257963950254,6.904815236929915,298.98738791874,88.90140743977591,Excellent,Water is of exceptional quality.
33.20248917470442,8.630159126070938,520.1986868445898,12.045064348649525,Unacceptable,Water is not suitable for consumption.
5.5788670710385455,8.067590760740053,739.6296611233023,66.00010472604055,Poor,Water is of poor quality and may require significant treatment.
3.901047087620041,7.865436646773749,12.359482632384289,15.53412811338244,Poor,Water is of poor quality and may require significant treatment.
49.31719044722771,8.487899624519269,430.28124205334484,58.738247661493304,Poor,Water is of poor quality and may require significant treatment.
38.21279897829597,8.396922418568234,156.9609483161789,17.073635861329063,Poor,Water is of poor quality and may require significant treatment.
37.601865177841496,6.510604458133734,89.75106690526869,42.82439523821936,Excellent,Water is of exceptional quality.
41.3791996322747,7.867221901184626,720.278318889681,60.425460273834794,Poor,Water is of poor quality and may require significant treatment.
19.413723160967226,7.225726555638067,905.7039393819106,86.0765998423091,Poor,Water is of poor quality and may require significant treatment.
31.145116980554032,8.769945732226295,954.323873931711,87.26693153274242,Unacceptable,Water is not suitable for consumption.
15.53597800200252,6.473103611210494,831.6563323978621,8.11389778568411,Unacceptable,Water is not suitable for consumption.
22.596386757212777,7.621086523457338,709.253154865144,12.239195095698097,Poor,Water is of poor quality and may require significant treatment.
